SO54802,537,284,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54802,537,238,2,1,2,2013-03-21,2013-03-28,2013-04-02
SO54803,1104,28,2320,1,2320,2013-03-21,2013-03-28,2013-04-02
SO54803,1104,284,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54803,1104,289,5,1,5,2013-03-21,2013-03-28,2013-04-02
SO54803,1104,217,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54803,1104,205,24,1,24,2013-03-21,2013-03-28,2013-04-02
SO54804,7692,70,2443,1,2443,2013-03-21,2013-03-28,2013-04-02
SO54804,7692,295,5,1,5,2013-03-21,2013-03-28,2013-04-02
SO54804,7692,5,9,1,9,2013-03-21,2013-03-28,2013-04-02
SO54804,7692,216,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54805,9424,39,540,1,540,2013-03-21,2013-03-28,2013-04-02
SO54805,9424,215,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54805,9424,204,24,1,24,2013-03-21,2013-03-28,2013-04-02
SO54806,15769,41,540,1,540,2013-03-21,2013-03-28,2013-04-02
SO54806,15769,295,5,1,5,2013-03-21,2013-03-28,2013-04-02
SO54806,15769,5,9,1,9,2013-03-21,2013-03-28,2013-04-02
SO54806,15769,215,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54807,7737,69,2443,1,2443,2013-03-21,2013-03-28,2013-04-02
SO54807,7737,295,5,1,5,2013-03-21,2013-03-28,2013-04-02
SO54807,7737,5,9,1,9,2013-03-21,2013-03-28,2013-04-02
SO54808,5746,75,2443,1,2443,2013-03-21,2013-03-28,2013-04-02
SO54809,466,27,2320,1,2320,2013-03-21,2013-03-28,2013-04-02
SO54810,760,24,2295,1,2295,2013-03-21,2013-03-28,2013-04-02
SO54811,14199,92,1215,1,1215,2013-03-21,2013-03-28,2013-04-02
SO54811,14199,215,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54812,13681,99,2384,1,2384,2013-03-21,2013-03-28,2013-04-02
SO54812,13681,291,5,1,5,2013-03-21,2013-03-28,2013-04-02
SO54812,13681,288,29,1,29,2013-03-21,2013-03-28,2013-04-02
SO54813,10941,39,540,1,540,2013-03-21,2013-03-28,2013-04-02
SO54813,10941,285,21,1,21,2013-03-21,2013-03-28,2013-04-02
SO54813,10941,238,2,1,2,2013-03-21,2013-03-28,2013-04-02
SO54813,10941,105,8,1,8,2013-03-21,2013-03-28,2013-04-02
SO54814,14049,38,540,1,540,2013-03-21,2013-03-28,2013-04-02
SO54814,14049,294,64,1,64,2013-03-21,2013-03-28,2013-04-02
SO54815,8679,55,1120,1,1120,2013-03-21,2013-03-28,2013-04-02
SO54816,8497,58,1120,1,1120,2013-03-21,2013-03-28,2013-04-02
SO54816,8497,217,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54817,11487,41,540,1,540,2013-03-21,2013-03-28,2013-04-02
SO54817,11487,5,9,1,9,2013-03-21,2013-03-28,2013-04-02
SO54817,11487,295,5,1,5,2013-03-21,2013-03-28,2013-04-02
SO54817,11487,217,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54818,14656,38,540,1,540,2013-03-21,2013-03-28,2013-04-02
SO54818,14656,285,21,1,21,2013-03-21,2013-03-28,2013-04-02
SO54818,14656,238,2,1,2,2013-03-21,2013-03-28,2013-04-02
SO54818,14656,105,8,1,8,2013-03-21,2013-03-28,2013-04-02
SO54819,1329,101,2384,1,2384,2013-03-21,2013-03-28,2013-04-02
SO54819,1329,295,5,1,5,2013-03-21,2013-03-28,2013-04-02
SO54819,1329,5,9,1,9,2013-03-21,2013-03-28,2013-04-02
SO54820,3774,98,2384,1,2384,2013-03-21,2013-03-28,2013-04-02
SO54820,3774,216,35,1,35,2013-03-21,2013-03-28,2013-04-02
SO54821,5518,58,1120,1,1120,2013-03-22,2013-03-29,2013-04-03
SO54822,1129,29,2320,1,2320,2013-03-22,2013-03-29,2013-04-03
SO54822,1129,241,120,1,120,2013-03-22,2013-03-29,2013-04-03
SO54823,1373,282,25,1,25,2013-03-22,2013-03-29,2013-04-03
SO54823,1373,289,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54823,1373,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54823,1373,204,24,1,24,2013-03-22,2013-03-29,2013-04-03
SO54824,4155,217,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54824,4155,222,50,1,50,2013-03-22,2013-03-29,2013-04-03
SO54825,4035,103,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54826,6324,103,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54827,1336,27,2320,1,2320,2013-03-22,2013-03-29,2013-04-03
SO54827,1336,4,10,1,10,2013-03-22,2013-03-29,2013-04-03
SO54827,1336,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54827,1336,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54828,632,205,24,1,24,2013-03-22,2013-03-29,2013-04-03
SO54828,632,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54829,17331,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54829,17331,105,8,1,8,2013-03-22,2013-03-29,2013-04-03
SO54830,16728,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54830,16728,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54831,92,223,50,1,50,2013-03-22,2013-03-29,2013-04-03
SO54831,92,205,24,1,24,2013-03-22,2013-03-29,2013-04-03
SO54832,16527,285,21,1,21,2013-03-22,2013-03-29,2013-04-03
SO54832,16527,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54833,17624,286,25,1,25,2013-03-22,2013-03-29,2013-04-03
SO54833,17624,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54834,499,291,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54835,13942,287,33,1,33,2013-03-22,2013-03-29,2013-04-03
SO54836,224,287,33,1,33,2013-03-22,2013-03-29,2013-04-03
SO54836,224,217,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54836,224,206,24,1,24,2013-03-22,2013-03-29,2013-04-03
SO54837,1761,288,29,1,29,2013-03-22,2013-03-29,2013-04-03
SO54837,1761,291,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54837,1761,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54838,13412,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54838,13412,287,33,1,33,2013-03-22,2013-03-29,2013-04-03
SO54838,13412,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54839,11146,283,30,1,30,2013-03-22,2013-03-29,2013-04-03
SO54839,11146,289,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54839,11146,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54840,12273,4,10,1,10,2013-03-22,2013-03-29,2013-04-03
SO54840,12273,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54840,12273,204,24,1,24,2013-03-22,2013-03-29,2013-04-03
SO54841,1940,4,10,1,10,2013-03-22,2013-03-29,2013-04-03
SO54841,1940,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54841,1940,221,55,1,55,2013-03-22,2013-03-29,2013-04-03
SO54841,1940,105,8,1,8,2013-03-22,2013-03-29,2013-04-03
SO54842,7065,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54842,7065,270,54,1,54,2013-03-22,2013-03-29,2013-04-03
SO54843,6520,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54843,6520,271,54,1,54,2013-03-22,2013-03-29,2013-04-03
SO54844,7753,267,70,1,70,2013-03-22,2013-03-29,2013-04-03
SO54844,7753,223,50,1,50,2013-03-22,2013-03-29,2013-04-03
SO54845,6159,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54845,6159,217,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54846,2223,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54846,2223,103,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54847,7098,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54847,7098,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54848,4911,289,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54848,4911,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54849,8079,289,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54849,8079,282,25,1,25,2013-03-22,2013-03-29,2013-04-03
SO54849,8079,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54850,10850,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54850,10850,215,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54851,15898,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54851,15898,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54852,15982,285,21,1,21,2013-03-22,2013-03-29,2013-04-03
SO54853,2263,288,29,1,29,2013-03-22,2013-03-29,2013-04-03
SO54853,2263,291,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54853,2263,215,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54853,2263,103,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54854,18395,288,29,1,29,2013-03-22,2013-03-29,2013-04-03
SO54854,18395,291,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54854,18395,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54855,17922,285,21,1,21,2013-03-22,2013-03-29,2013-04-03
SO54855,17922,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54855,17922,278,159,1,159,2013-03-22,2013-03-29,2013-04-03
SO54856,2604,291,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54856,2604,288,29,1,29,2013-03-22,2013-03-29,2013-04-03
SO54856,2604,222,50,1,50,2013-03-22,2013-03-29,2013-04-03
SO54857,3954,288,29,1,29,2013-03-22,2013-03-29,2013-04-03
SO54857,3954,291,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54857,3954,217,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54858,2815,291,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54858,2815,288,29,1,29,2013-03-22,2013-03-29,2013-04-03
SO54858,2815,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54858,2815,273,54,1,54,2013-03-22,2013-03-29,2013-04-03
SO54859,1145,284,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54859,1145,289,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54859,1145,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54860,2431,111,22,1,22,2013-03-22,2013-03-29,2013-04-03
SO54860,2431,277,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54861,2167,111,22,1,22,2013-03-22,2013-03-29,2013-04-03
SO54861,2167,223,50,1,50,2013-03-22,2013-03-29,2013-04-03
SO54862,1636,224,50,1,50,2013-03-22,2013-03-29,2013-04-03
SO54863,1175,26,2295,1,2295,2013-03-22,2013-03-29,2013-04-03
SO54864,1117,28,2320,1,2320,2013-03-22,2013-03-29,2013-04-03
SO54864,1117,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54865,15758,41,540,1,540,2013-03-22,2013-03-29,2013-04-03
SO54865,15758,285,21,1,21,2013-03-22,2013-03-29,2013-04-03
SO54866,7739,71,2443,1,2443,2013-03-22,2013-03-29,2013-04-03
SO54866,7739,5,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54866,7739,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54866,7739,270,54,1,54,2013-03-22,2013-03-29,2013-04-03
SO54867,7707,68,2443,1,2443,2013-03-22,2013-03-29,2013-04-03
SO54867,7707,287,33,1,33,2013-03-22,2013-03-29,2013-04-03
SO54867,7707,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54867,7707,238,2,1,2,2013-03-22,2013-03-29,2013-04-03
SO54868,752,28,2320,1,2320,2013-03-22,2013-03-29,2013-04-03
SO54868,752,284,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54868,752,111,22,1,22,2013-03-22,2013-03-29,2013-04-03
SO54868,752,270,54,1,54,2013-03-22,2013-03-29,2013-04-03
SO54869,915,26,2295,1,2295,2013-03-22,2013-03-29,2013-04-03
SO54869,915,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54870,896,28,2320,1,2320,2013-03-22,2013-03-29,2013-04-03
SO54870,896,284,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54871,11369,38,540,1,540,2013-03-22,2013-03-29,2013-04-03
SO54871,11369,285,21,1,21,2013-03-22,2013-03-29,2013-04-03
SO54871,11369,270,54,1,54,2013-03-22,2013-03-29,2013-04-03
SO54872,8702,56,1120,1,1120,2013-03-22,2013-03-29,2013-04-03
SO54872,8702,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54872,8702,286,25,1,25,2013-03-22,2013-03-29,2013-04-03
SO54872,8702,217,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54873,11657,54,1120,1,1120,2013-03-22,2013-03-29,2013-04-03
SO54873,11657,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54873,11657,5,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54873,11657,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54874,15988,56,1120,1,1120,2013-03-22,2013-03-29,2013-04-03
SO54874,15988,217,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54875,4932,40,540,1,540,2013-03-22,2013-03-29,2013-04-03
SO54875,4932,215,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54876,11480,41,540,1,540,2013-03-22,2013-03-29,2013-04-03
SO54876,11480,285,21,1,21,2013-03-22,2013-03-29,2013-04-03
SO54876,11480,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54876,11480,215,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54877,18413,41,540,1,540,2013-03-22,2013-03-29,2013-04-03
SO54877,18413,290,4,1,4,2013-03-22,2013-03-29,2013-04-03
SO54877,18413,285,21,1,21,2013-03-22,2013-03-29,2013-04-03
SO54877,18413,217,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54878,11474,38,540,1,540,2013-03-22,2013-03-29,2013-04-03
SO54878,11474,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54878,11474,5,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54878,11474,273,54,1,54,2013-03-22,2013-03-29,2013-04-03
SO54879,1336,99,2384,1,2384,2013-03-22,2013-03-29,2013-04-03
SO54879,1336,216,35,1,35,2013-03-22,2013-03-29,2013-04-03
SO54879,1336,224,50,1,50,2013-03-22,2013-03-29,2013-04-03
SO54879,1336,204,24,1,24,2013-03-22,2013-03-29,2013-04-03
SO54880,4081,102,2384,1,2384,2013-03-22,2013-03-29,2013-04-03
SO54880,4081,5,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54880,4081,295,5,1,5,2013-03-22,2013-03-29,2013-04-03
SO54880,4081,103,9,1,9,2013-03-22,2013-03-29,2013-04-03
SO54881,583,25,2295,1,2295,2013-03-23,2013-03-30,2013-04-04
SO54881,583,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54882,577,24,2295,1,2295,2013-03-23,2013-03-30,2013-04-04
SO54882,577,241,120,1,120,2013-03-23,2013-03-30,2013-04-04
SO54883,4761,290,4,1,4,2013-03-23,2013-03-30,2013-04-04
SO54884,960,216,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54885,784,216,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54886,8607,289,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54886,8607,284,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54886,8607,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54886,8607,276,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54887,15131,285,21,1,21,2013-03-23,2013-03-30,2013-04-04
SO54888,14268,285,21,1,21,2013-03-23,2013-03-30,2013-04-04
SO54888,14268,290,4,1,4,2013-03-23,2013-03-30,2013-04-04
SO54889,11964,295,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54889,11964,271,54,1,54,2013-03-23,2013-03-30,2013-04-04
SO54890,11975,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54890,11975,238,2,1,2,2013-03-23,2013-03-30,2013-04-04
SO54891,12078,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54891,12078,238,2,1,2,2013-03-23,2013-03-30,2013-04-04
SO54892,74,4,10,1,10,2013-03-23,2013-03-30,2013-04-04
SO54892,74,295,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54892,74,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54892,74,270,54,1,54,2013-03-23,2013-03-30,2013-04-04
SO54893,75,4,10,1,10,2013-03-23,2013-03-30,2013-04-04
SO54893,75,295,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54893,75,216,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54894,4795,216,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54894,4795,273,54,1,54,2013-03-23,2013-03-30,2013-04-04
SO54895,1993,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54895,1993,288,29,1,29,2013-03-23,2013-03-30,2013-04-04
SO54895,1993,238,2,1,2,2013-03-23,2013-03-30,2013-04-04
SO54896,8501,68,2443,1,2443,2013-03-23,2013-03-30,2013-04-04
SO54896,8501,217,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54897,17986,290,4,1,4,2013-03-23,2013-03-30,2013-04-04
SO54897,17986,286,25,1,25,2013-03-23,2013-03-30,2013-04-04
SO54897,17986,204,24,1,24,2013-03-23,2013-03-30,2013-04-04
SO54898,15,290,4,1,4,2013-03-23,2013-03-30,2013-04-04
SO54898,15,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54899,201,282,25,1,25,2013-03-23,2013-03-30,2013-04-04
SO54899,201,238,2,1,2,2013-03-23,2013-03-30,2013-04-04
SO54900,10634,4,10,1,10,2013-03-23,2013-03-30,2013-04-04
SO54900,10634,221,55,1,55,2013-03-23,2013-03-30,2013-04-04
SO54901,17669,276,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54901,17669,269,70,1,70,2013-03-23,2013-03-30,2013-04-04
SO54902,7985,205,24,1,24,2013-03-23,2013-03-30,2013-04-04
SO54902,7985,267,70,1,70,2013-03-23,2013-03-30,2013-04-04
SO54903,9414,4,10,1,10,2013-03-23,2013-03-30,2013-04-04
SO54903,9414,295,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54903,9414,216,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54904,8685,267,70,1,70,2013-03-23,2013-03-30,2013-04-04
SO54904,8685,103,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54905,6139,295,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54905,6139,221,55,1,55,2013-03-23,2013-03-30,2013-04-04
SO54906,11773,289,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54907,6664,289,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54907,6664,238,2,1,2,2013-03-23,2013-03-30,2013-04-04
SO54908,9692,289,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54908,9692,217,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54909,7152,111,22,1,22,2013-03-23,2013-03-30,2013-04-04
SO54909,7152,221,55,1,55,2013-03-23,2013-03-30,2013-04-04
SO54910,4353,268,70,1,70,2013-03-23,2013-03-30,2013-04-04
SO54911,16829,290,4,1,4,2013-03-23,2013-03-30,2013-04-04
SO54911,16829,285,21,1,21,2013-03-23,2013-03-30,2013-04-04
SO54911,16829,238,2,1,2,2013-03-23,2013-03-30,2013-04-04
SO54912,16930,290,4,1,4,2013-03-23,2013-03-30,2013-04-04
SO54913,2496,288,29,1,29,2013-03-23,2013-03-30,2013-04-04
SO54913,2496,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54913,2496,103,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54914,5201,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54914,5201,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54915,16962,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54915,16962,204,24,1,24,2013-03-23,2013-03-30,2013-04-04
SO54916,6710,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54916,6710,216,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54916,6710,103,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54917,1833,291,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54917,1833,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54918,1236,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54919,1513,103,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54920,4764,9,540,1,540,2013-03-23,2013-03-30,2013-04-04
SO54920,4764,282,25,1,25,2013-03-23,2013-03-30,2013-04-04
SO54920,4764,289,5,1,5,2013-03-23,2013-03-30,2013-04-04
SO54920,4764,217,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54921,2907,16,769,1,769,2013-03-23,2013-03-30,2013-04-04
SO54921,2907,268,70,1,70,2013-03-23,2013-03-30,2013-04-04
SO54922,2987,18,769,1,769,2013-03-23,2013-03-30,2013-04-04
SO54922,2987,268,70,1,70,2013-03-23,2013-03-30,2013-04-04
SO54922,2987,270,54,1,54,2013-03-23,2013-03-30,2013-04-04
SO54923,11952,66,1701,1,1701,2013-03-23,2013-03-30,2013-04-04
SO54923,11952,217,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54923,11952,273,54,1,54,2013-03-23,2013-03-30,2013-04-04
SO54923,11952,103,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54924,11955,65,1701,1,1701,2013-03-23,2013-03-30,2013-04-04
SO54924,11955,217,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54925,17954,96,2384,1,2384,2013-03-23,2013-03-30,2013-04-04
SO54925,17954,273,54,1,54,2013-03-23,2013-03-30,2013-04-04
SO54925,17954,204,24,1,24,2013-03-23,2013-03-30,2013-04-04
SO54926,17845,87,742,1,742,2013-03-23,2013-03-30,2013-04-04
SO54926,17845,5,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54926,17845,105,8,1,8,2013-03-23,2013-03-30,2013-04-04
SO54927,970,29,2320,1,2320,2013-03-23,2013-03-30,2013-04-04
SO54928,101,28,2320,1,2320,2013-03-23,2013-03-30,2013-04-04
SO54928,101,205,24,1,24,2013-03-23,2013-03-30,2013-04-04
SO54928,101,221,55,1,55,2013-03-23,2013-03-30,2013-04-04
SO54929,12282,93,1215,1,1215,2013-03-23,2013-03-30,2013-04-04
SO54929,12282,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54930,8681,56,1120,1,1120,2013-03-23,2013-03-30,2013-04-04
SO54930,8681,222,50,1,50,2013-03-23,2013-03-30,2013-04-04
SO54931,14722,40,540,1,540,2013-03-23,2013-03-30,2013-04-04
SO54931,14722,215,35,1,35,2013-03-23,2013-03-30,2013-04-04
SO54931,14722,103,9,1,9,2013-03-23,2013-03-30,2013-04-04
SO54932,12526,56,1120,1,1120,2013-03-24,2013-03-31,2013-04-05
SO54933,12416,54,1120,1,1120,2013-03-24,2013-03-31,2013-04-05
SO54933,12416,286,25,1,25,2013-03-24,2013-03-31,2013-04-05
SO54934,1318,24,2295,1,2295,2013-03-24,2013-03-31,2013-04-05
SO54934,1318,4,10,1,10,2013-03-24,2013-03-31,2013-04-05
SO54934,1318,295,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54934,1318,217,35,1,35,2013-03-24,2013-03-31,2013-04-05
SO54935,10211,284,35,1,35,2013-03-24,2013-03-31,2013-04-05
SO54935,10211,289,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54936,18287,103,9,1,9,2013-03-24,2013-03-31,2013-04-05
SO54936,18287,295,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54937,12087,291,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54937,12087,105,8,1,8,2013-03-24,2013-03-31,2013-04-05
SO54938,15164,267,70,1,70,2013-03-24,2013-03-31,2013-04-05
SO54938,15164,273,54,1,54,2013-03-24,2013-03-31,2013-04-05
SO54939,7933,238,2,1,2,2013-03-24,2013-03-31,2013-04-05
SO54940,12766,69,2443,1,2443,2013-03-24,2013-03-31,2013-04-05
SO54940,12766,5,9,1,9,2013-03-24,2013-03-31,2013-04-05
SO54940,12766,295,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54940,12766,270,54,1,54,2013-03-24,2013-03-31,2013-04-05
SO54940,12766,204,24,1,24,2013-03-24,2013-03-31,2013-04-05
SO54941,599,27,2320,1,2320,2013-03-24,2013-03-31,2013-04-05
SO54941,599,284,35,1,35,2013-03-24,2013-03-31,2013-04-05
SO54941,599,238,2,1,2,2013-03-24,2013-03-31,2013-04-05
SO54941,599,241,120,1,120,2013-03-24,2013-03-31,2013-04-05
SO54942,837,217,35,1,35,2013-03-24,2013-03-31,2013-04-05
SO54943,17980,286,25,1,25,2013-03-24,2013-03-31,2013-04-05
SO54943,17980,276,9,1,9,2013-03-24,2013-03-31,2013-04-05
SO54943,17980,290,4,1,4,2013-03-24,2013-03-31,2013-04-05
SO54944,18128,290,4,1,4,2013-03-24,2013-03-31,2013-04-05
SO54944,18128,286,25,1,25,2013-03-24,2013-03-31,2013-04-05
SO54945,16531,288,29,1,29,2013-03-24,2013-03-31,2013-04-05
SO54945,16531,291,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54945,16531,295,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54945,16531,5,9,1,9,2013-03-24,2013-03-31,2013-04-05
SO54946,11742,289,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54946,11742,283,30,1,30,2013-03-24,2013-03-31,2013-04-05
SO54947,12805,290,4,1,4,2013-03-24,2013-03-31,2013-04-05
SO54947,12805,287,33,1,33,2013-03-24,2013-03-31,2013-04-05
SO54947,12805,215,35,1,35,2013-03-24,2013-03-31,2013-04-05
SO54948,7523,269,70,1,70,2013-03-24,2013-03-31,2013-04-05
SO54949,7682,268,70,1,70,2013-03-24,2013-03-31,2013-04-05
SO54950,10765,289,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54950,10765,238,2,1,2,2013-03-24,2013-03-31,2013-04-05
SO54951,2869,111,22,1,22,2013-03-24,2013-03-31,2013-04-05
SO54951,2869,276,9,1,9,2013-03-24,2013-03-31,2013-04-05
SO54952,8934,289,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54953,5195,282,25,1,25,2013-03-24,2013-03-31,2013-04-05
SO54953,5195,206,24,1,24,2013-03-24,2013-03-31,2013-04-05
SO54954,4710,284,35,1,35,2013-03-24,2013-03-31,2013-04-05
SO54954,4710,289,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54954,4710,221,55,1,55,2013-03-24,2013-03-31,2013-04-05
SO54955,5559,282,25,1,25,2013-03-24,2013-03-31,2013-04-05
SO54956,5320,286,25,1,25,2013-03-24,2013-03-31,2013-04-05
SO54956,5320,238,2,1,2,2013-03-24,2013-03-31,2013-04-05
SO54957,8517,290,4,1,4,2013-03-24,2013-03-31,2013-04-05
SO54958,11815,295,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54959,9949,290,4,1,4,2013-03-24,2013-03-31,2013-04-05
SO54960,16967,291,5,1,5,2013-03-24,2013-03-31,2013-04-05
SO54960,16967,217,35,1,35,2013-03-24,2013-03-31,2013-04-05
